"Id","Prediction"
704,4648935.5
705,4648935.5
706,4648935.5
707,4648935.5
708,4396328
709,3968866.25
710,5031498
711,4648935.5
712,4070938
713,3892428.5
714,4498399.5
715,3892428.5
716,3639820.5
717,4245791.5
718,4221474
719,4648935.5
720,4070938
721,5788007
722,5788007
723,3075624.25
724,5863800
725,4428160.5
726,2925088
727,3606643.75
728,3872359.25
729,3757180
730,3818330
731,4070938
732,3606643.75
733,5788007
734,4312318.5
735,4221474
736,3075624.25
737,5863800
738,3075624.25
739,3892428.5
740,4648935.5
741,4648935.5
742,3872359.25
743,4221474
744,4648935.5
745,4648935.5
746,3075624.25
747,4648935.5
748,4648935.5
749,4648935.5
750,5788007
751,3892428.5
752,3757180
753,2596041.75
754,4249650.5
755,3179181.5
756,3818330
757,4648935.5
758,3503086
759,4648935.5
760,3179181.5
761,3818330
762,3352549.75
763,3460518.25
764,4648935.5
765,4648935.5
766,4221474
767,3503086
768,4221474
769,4396328
770,3968866.25
771,3818330
772,3892428.5
773,4245791.5
774,4221474
775,4396328
776,3818330
777,4070938
778,3876807.25
779,4070938
780,3503086
781,4221474
782,5006158.5
783,3503086
784,4498399.5
785,3075624.25
786,4648935.5
787,4396328
788,6645648
789,4648935.5
790,3639820.5
791,4648935.5
792,3741892.25
793,2850135.75
794,4070938
795,4648935.5
796,2746578
797,3892428.5
798,4249650.5
799,4498399.5
800,4648935.5
801,3968866.25
802,3968866.25
803,4221474
804,4070938
805,4221474
806,4648935.5
807,5934039.5
808,3741892.25
809,2746578
810,4648935.5
811,3892428.5
812,4648935.5
813,5356041
814,2925088
815,4221474
816,3757180
817,3075624.25
818,4070938
819,3075624.25
820,4396328
821,4648935.5
822,3968866.25
823,4221474
824,3968866.25
825,3892428.5
826,4498399.5
827,3075624.25
828,5006158.5
829,3968866.25
830,4648935.5
831,5006158.5
832,5006158.5
833,4648935.5
834,4648935.5
835,3892428.5
836,2596041.75
837,4221474
838,3741892.25
839,2596041.75
840,3968866.25
841,3179181.5
842,5788007
843,3741892.25
844,5006158.5
845,5264038
846,4396328
847,4221474
848,3639820.5
849,3503086
850,3503086
851,3968866.25
852,5788007
853,2925088
854,3075624.25
855,3179181.5
856,5443340.5
857,5190732
858,3173247.5
859,4648935.5
860,4498399.5
861,4648935.5
862,3352549.75
863,3892428.5
864,5535398.5
865,4498399.5
866,4070938
867,3075624.25
868,4221474
869,4648935.5
870,2596041.75
871,4221474
872,4396328
873,4070938
874,4304269.5
875,3075624.25
876,3352549.75
877,5006158.5
878,3818330
879,5006158.5
880,4099115
881,4070938
882,5360544.5
883,4249650.5
884,4221474
885,4648935.5
886,3741892.25
887,4221474
888,3352549.75
889,4051661.5
890,3503086
891,4249650.5
892,4648935.5
893,3503086
894,4648935.5
895,4221474
896,4578696.5
897,4221474
898,4648935.5
899,4396328
900,4099115
901,6145230
902,4498399.5
903,4396328
904,2925088
905,4245791.5
906,3892428.5
907,4221474
908,5006158.5
909,3741892.25
910,4648935.5
911,4648935.5
912,3818330
913,3503086
914,4245791.5
915,4396328
916,2596041.75
917,5934039.5
918,3503086
919,3892428.5
920,4070938
921,3075624.25
922,6145230
923,3444897
924,4648935.5
925,4648935.5
926,5006158.5
927,3757180
928,5788007
929,3892428.5
930,4070938
931,2925088
932,4396328
933,4648935.5
934,4221474
935,3757180
936,3075624.25
937,5360544.5
938,3503086
939,5934039.5
940,4648935.5
941,4221474
942,4051661.5
943,4648935.5
944,4648935.5
945,2746578
946,4648935.5
947,4221474
948,4498399.5
949,3741892.25
950,5788007
951,3968866.25
952,3075624.25
953,3968866.25
954,5006158.5
955,4396328
956,4648935.5
957,5788007
958,5264038
959,3968866.25
960,5006158.5
961,4221474
962,4396328
963,4648935.5
964,5934039.5
965,3075624.25
966,5637470.5
967,5788007
968,3639820.5
969,3000672
970,3741892.25
971,4249650.5
972,3075624.25
973,3179181.5
974,3606643.75
975,3179181.5
976,3075624.25
977,4648935.5
978,3757180
979,4648935.5
980,4221474
981,2596041.75
982,4070938
983,4221474
984,4648935.5
985,4124967
986,3503086
987,4826856
988,6291262.5
989,4221474
990,4396328
991,2746578
992,4648935.5
993,5360544.5
994,4648935.5
995,2925088
996,4114402.75
997,5788007
998,4642156.5
999,4648935.5
1000,4628353.5
1001,3741892.25
1002,4221474
1003,4648935.5
1004,4648935.5
1005,4578696.5
1006,4648935.5
1007,3891635.75
1008,3075624.25
1009,3352549.75
1010,4070938
1011,4648935.5
1012,3741892.25
1013,4648935.5
1014,4498399.5
1015,4648935.5
1016,4648935.5
1017,4860893
1018,3891635.75
1019,3606643.75
1020,4648935.5
1021,3818330
1022,4896249.5
1023,3503086
1024,4070938
1025,4221474
1026,5621261
1027,3606643.75
1028,4648935.5
1029,3639820.5
1030,4648935.5
1031,3489284.25
1032,2850135.75
1033,4648935.5
1034,4469633
1035,4221474
1036,3697505
1037,4070938
1038,4498399.5
1039,4648935.5
1040,4221474
1041,3503086
1042,2746578
1043,4124967
1044,4498399.5
1045,4648935.5
1046,4498399.5
1047,4648935.5
1048,4221474
1049,4396328
1050,4648935.5
1051,3503086
1052,4249650.5
1053,4249650.5
1054,4648935.5
1055,2850135.75
1056,4648935.5
1057,4648935.5
1058,2925088
1059,3757180
1060,4221474
1061,4070938
1062,5360544.5
1063,4498399.5
1064,4648935.5
1065,3709772.25
1066,4648935.5
1067,4396328
1068,4498399.5
1069,3872359.25
1070,4396328
1071,4221474
1072,4396328
1073,4648935.5
1074,5006158.5
1075,3503086
1076,4070938
1077,3968866.25
1078,3639820.5
1079,5788007
1080,4491620
1081,4221474
1082,3179181.5
1083,4648935.5
1084,3489284.25
1085,2596041.75
1086,4648935.5
1087,3754447.75
1088,3892428.5
1089,3741892.25
1090,4648935.5
1091,3503086
1092,4396328
1093,4498399.5
1094,3892428.5
1095,4249650.5
1096,2596041.75
1097,4221474
1098,3503086
1099,4051661.5
1100,4642156.5
1101,4648935.5
1102,4249650.5
1103,5210008
1104,4221474
1105,4070938
1106,4491620
1107,4221474
1108,4070938
1109,4304269.5
1110,5535398.5
1111,4498399.5
1112,4070938
1113,3075624.25
1114,4070938
1115,3000672
1116,3503086
1117,4648935.5
1118,5637470.5
1119,3075624.25
1120,4648935.5
1121,2596041.75
1122,4221474
1123,3158419
1124,3503086
1125,5788007
1126,4648935.5
1127,2925088
1128,4217026
1129,4469633
1130,4221474
1131,5788007
1132,3892428.5
1133,3503086
1134,5443340.5
1135,3489284.25
1136,4396328
1137,3075624.25
1138,5506577
1139,4648935.5
1140,5934039.5
1141,5011429.5
1142,4648935.5
1143,3968866.25
1144,3000672
1145,4498399.5
1146,4217026
1147,5006158.5
1148,3818330
1149,4648935.5
1150,4396328
1151,2596041.75
1152,4214694.5
1153,4396328
1154,5388721
1155,3489284.25
1156,4221474
1157,5006158.5
1158,4648935.5
1159,4051661.5
1160,4469633
1161,4648935.5
1162,5006158.5
1163,3892428.5
1164,4661492
1165,3892428.5
1166,4396328
1167,5006158.5
1168,2746578
1169,5506577
1170,4221474
1171,3352549.75
1172,2596041.75
1173,4648935.5
1174,4249650.5
1175,4070938
1176,4221474
1177,4396328
1178,5011429.5
1179,5113501.5
1180,6728444
1181,4648935.5
1182,5788007
1183,3503086
1184,3639820.5
1185,3075624.25
1186,4648935.5
1187,4099115
1188,4396328
1189,4070938
1190,6145230
1191,4396328
1192,3757180
1193,3489284.25
1194,5006158.5
1195,4396328
1196,3892428.5
1197,3503086
1198,4070938
1199,5031498
1200,5934039.5
1201,4396328
1202,2979116.75
1203,2925088
1204,3075624.25
1205,3075624.25
1206,4396328
1207,3726271
1208,4648935.5
1209,4648935.5
1210,3503086
1211,3503086
1212,5863800
1213,4648935.5
1214,4498399.5
1215,3352549.75
1216,3872359.25
1217,3075624.25
1218,3503086
1219,3892428.5
1220,3547761.5
1221,5006158.5
1222,4648935.5
1223,4396328
1224,4648935.5
1225,4648935.5
1226,4214694.5
1227,5006158.5
1228,4070938
1229,4221474
1230,4648935.5
1231,4498399.5
1232,2850135.75
1233,4648935.5
1234,4648935.5
1235,3968866.25
1236,3503086
1237,3639820.5
1238,4661492
1239,4498399.5
1240,4051661.5
1241,3963866.25
1242,4648935.5
1243,4498399.5
1244,4648935.5
1245,3503086
1246,3968866.25
1247,5006158.5
1248,2596041.75
1249,4396328
1250,4070938
1251,4957400
1252,3503086
1253,4648935.5
1254,3606643.75
1255,3741892.25
1256,4648935.5
1257,3606643.75
1258,5006158.5
1259,4070938
1260,4221474
1261,4648935.5
1262,5608704.5
1263,2925088
1264,3968866.25
1265,3489284.25
1266,4221474
1267,5788007
1268,3639820.5
1269,3963866.25
1270,3489284.25
1271,4221474
1272,4648935.5
1273,3489284.25
1274,3352549.75
1275,4648935.5
1276,3075624.25
1277,3075624.25
1278,4221474
1279,4249650.5
1280,3329717.75
1281,3818330
1282,4070938
1283,2505468.75
1284,4648935.5
1285,4399394.5
1286,2746578
1287,3789564
1288,3503086
1289,2925088
1290,3503086
1291,3606643.75
1292,5788007
1293,5788007
1294,5006158.5
1295,4221474
1296,5506577
1297,3697505
1298,3503086
1299,5863800
1300,4648935.5
1301,3968866.25
1302,4498399.5
1303,4648935.5
1304,2925088
1305,4648935.5
1306,4221474
1307,4396328
1308,4648935.5
1309,3489284.25
1310,4648935.5
1311,4221474
1312,3503086
1313,4221474
1314,3503086
1315,4648935.5
1316,4221474
1317,4648935.5
1318,5006158.5
1319,5006158.5
1320,6145230
1321,3968866.25
1322,5210008
1323,4099115
1324,5006158.5
1325,3075624.25
1326,3503086
1327,4578696.5
1328,4396328
1329,4396328
1330,4648935.5
1331,3639820.5
1332,3872359.25
1333,3503086
1334,3892428.5
1335,3329717.75
1336,3000672
1337,4648935.5
1338,3000672
1339,3075624.25
1340,3968866.25
1341,4648935.5
1342,3757180
1343,2596041.75
1344,4648935.5
1345,2746578
1346,4498399.5
1347,3075624.25
1348,4648935.5
1349,4578696.5
1350,4648935.5
1351,4221474
1352,5006158.5
1353,4648935.5
1354,3503086
1355,3432846.75
1356,5006158.5
1357,3503086
1358,4648935.5
1359,3489284.25
1360,3872359.25
1361,5788007
1362,4498399.5
1363,5717767.5
1364,4051661.5
1365,4221474
1366,3503086
1367,4396328
1368,4648935.5
1369,4648935.5
1370,4221474
1371,4498399.5
1372,4648935.5
1373,5006158.5
1374,3968866.25
1375,5264038
1376,4221474
1377,4070938
1378,3503086
1379,3503086
1380,4498399.5
1381,6145230
1382,4070938
1383,5506577
1384,3892428.5
1385,4396328
1386,4070938
1387,3892428.5
1388,4648935.5
1389,3075624.25
1390,4221474
1391,3741892.25
1392,3547761.5
1393,4648935.5
1394,4648935.5
1395,4648935.5
1396,4221474
1397,4648935.5
1398,4396328
1399,4221474
1400,3503086
1401,4648935.5
1402,4648935.5
1403,4221474
1404,3489284.25
1405,4648935.5
1406,3892428.5
1407,4648935.5
1408,4648935.5
1409,4396328
1410,3757180
1411,5177531.5
1412,3503086
1413,5360544.5
1414,4070938
1415,3968866.25
1416,4498399.5
1417,3968866.25
1418,4070938
1419,4648935.5
1420,5788007
1421,4648935.5
1422,3329717.75
1423,6145230
1424,6316601.5
1425,4583967.5
1426,2746578
1427,4396328
1428,4221474
1429,2850135.75
1430,4396328
1431,3892428.5
1432,5506577
1433,5863800
1434,3741892.25
1435,5177531.5
1436,4221474
1437,4648935.5
1438,3892428.5
1439,4855622.5
1440,4648935.5
1441,4648935.5
1442,3103800.5
1443,3872359.25
1444,3741892.25
1445,3872359.25
1446,5788007
1447,4221474
1448,3968866.25
1449,5788007
1450,4648935.5
1451,4124967
1452,4221474
1453,3892428.5
1454,4648935.5
1455,4221474
1456,4648935.5
1457,4070938
1458,4648935.5
1459,3075624.25
1460,4356992.5
1461,4070938
1462,4396328
1463,3639820.5
1464,4428160.5
1465,3503086
1466,4428160.5
1467,4648935.5
1468,4221474
1469,4648935.5
1470,4469633
1471,3352549.75
1472,4304269.5
1473,3741892.25
1474,4648935.5
1475,3352549.75
1476,4648935.5
1477,4221474
1478,3503086
1479,4221474
1480,4648935.5
1481,3968866.25
1482,4221474
1483,4221474
1484,5006158.5
1485,5006158.5
1486,4221474
1487,4648935.5
1488,4114402.75
1489,5934039.5
1490,3075624.25
1491,4070938
1492,4051661.5
1493,3757180
1494,4304269.5
1495,5006158.5
1496,4396328
1497,3503086
1498,3075624.25
1499,4396328
1500,4221474
1501,3757180
1502,4498399.5
1503,5360544.5
1504,4648935.5
1505,5356096
1506,3892428.5
1507,3892428.5
1508,4221474
1509,4648935.5
1510,3179181.5
1511,4396328
1512,5788007
1513,4396328
1514,4648935.5
1515,4648935.5
1516,5788007
1517,4648935.5
1518,4648935.5
1519,4648935.5
1520,4648935.5
1521,4648935.5
1522,4648935.5
1523,4648935.5
1524,4648935.5
1525,3860308.75
1526,4304269.5
1527,3892428.5
1528,3606643.75
1529,4648935.5
1530,3473663
1531,4498399.5
1532,3075624.25
1533,4221474
1534,4221474
1535,4648935.5
1536,4648935.5
1537,4245791.5
1538,4221474
1539,4648935.5
1540,3503086
1541,3968866.25
1542,5788007
1543,4221474
1544,4648935.5
1545,3352549.75
1546,3329717.75
1547,3741892.25
1548,4648935.5
1549,4221474
1550,4648935.5
1551,4648935.5
1552,3639820.5
1553,4221474
1554,3503086
1555,4648935.5
1556,3757180
1557,4118187.75
1558,3075624.25
1559,4221474
1560,5934039.5
1561,4648935.5
1562,2746578
1563,4648935.5
1564,4648935.5
1565,4648935.5
1566,3075624.25
1567,2925088
1568,2596041.75
1569,4648935.5
1570,3818330
1571,4648935.5
1572,5788007
1573,4245791.5
1574,4221474
1575,3892428.5
1576,3503086
1577,2925088
1578,4070938
1579,4396328
1580,3179181.5
1581,4070938
1582,3352549.75
1583,3892428.5
1584,4648935.5
1585,3503086
1586,3329717.75
1587,5637470.5
1588,3892428.5
1589,3503086
1590,3000672
1591,3892428.5
1592,4498399.5
1593,4221474
1594,4648935.5
1595,4648935.5
1596,2925088
1597,4070938
1598,3158419
1599,3075624.25
1600,4648935.5
1601,4221474
1602,4304269.5
1603,3503086
1604,4648935.5
1605,4221474
1606,3968866.25
1607,5107936.5
1608,5190732
1609,4469633
1610,5788007
1611,4245791.5
1612,3892428.5
1613,4221474
1614,4648935.5
1615,4396328
1616,3892428.5
1617,4051661.5
1618,4648935.5
1619,4221474
1620,4498399.5
1621,5788007
1622,3606643.75
1623,3503086
1624,4648935.5
1625,4648935.5
1626,4648935.5
1627,4221474
1628,5788007
1629,5788007
1630,3741892.25
1631,4648935.5
1632,4396328
1633,4648935.5
1634,4648935.5
1635,5011429.5
1636,4221474
1637,4648935.5
1638,3489284.25
1639,5264038
1640,3892428.5
1641,3503086
1642,5264038
1643,4124967
1644,2925088
1645,5006158.5
1646,5031498
1647,4221474
1648,2925088
1649,3179181.5
1650,4221474
1651,4648935.5
1652,2850135.75
1653,4245791.5
1654,2850135.75
1655,3329717.75
1656,4245791.5
1657,4070938
1658,4396328
1659,4648935.5
1660,4396328
1661,3503086
1662,4648935.5
1663,4221474
1664,3892428.5
1665,4221474
1666,3075624.25
1667,3968866.25
1668,4221474
1669,4221474
1670,2850135.75
1671,4099115
1672,4221474
1673,4648935.5
1674,3503086
1675,4648935.5
1676,4396328
1677,3075624.25
1678,4070938
1679,4221474
1680,4648935.5
1681,4099115
1682,4648935.5
1683,5360544.5
1684,3352549.75
1685,5788007
1686,2596041.75
1687,4083493.5
1688,3503086
1689,4578696.5
1690,4396328
1691,3352549.75
1692,4070938
1693,5892621.5
1694,3974431
1695,3503086
1696,4396328
1697,4221474
1698,2925088
1699,4221474
1700,5788007
1701,4648935.5
1702,4070938
1703,4249650.5
1704,4070938
1705,4051661.5
1706,4070938
1707,3075624.25
1708,3503086
1709,5356041
1710,4428160.5
1711,4396328
1712,4221474
1713,3323783.75
1714,3892428.5
1715,3352549.75
1716,3503086
1717,4578696.5
1718,3892428.5
1719,5264038
1720,4221474
1721,4648935.5
1722,3432846.75
1723,4648935.5
1724,4221474
1725,3503086
1726,3892428.5
1727,5006158.5
1728,4221474
1729,3892428.5
1730,4221474
1731,4498399.5
1732,4304269.5
1733,5788007
1734,4648935.5
1735,4648935.5
1736,4221474
1737,4648935.5
1738,4648935.5
1739,5506577
1740,3818330
1741,5788007
1742,4428160.5
1743,3968866.25
1744,3818330
1745,4396328
1746,4099115
1747,4578696.5
1748,4396328
1749,4070938
1750,4648935.5
1751,2596041.75
1752,3818330
1753,4221474
1754,5637470.5
1755,4124967
1756,4304269.5
1757,4221474
1758,4498399.5
1759,5788007
1760,4648935.5
1761,4070938
1762,4221474
1763,3892428.5
1764,3892428.5
1765,3757180
1766,3503086
1767,3503086
1768,3503086
1769,4054727.5
1770,4648935.5
1771,3075624.25
1772,2746578
1773,4221474
1774,2925088
1775,4070938
1776,3968866.25
1777,3075624.25
1778,5264038
1779,3818330
1780,4648935.5
1781,2596041.75
1782,4221474
1783,4498399.5
1784,4648935.5
1785,4578696.5
1786,4648935.5
1787,3892428.5
1788,4221474
1789,4648935.5
1790,2596041.75
1791,4221474
1792,3432846.75
1793,4070938
1794,3075624.25
1795,4396328
1796,3432846.75
1797,4648935.5
1798,4221474
1799,3639820.5
1800,2596041.75
1801,3968866.25
1802,3503086
1803,4221474
1804,5506577
1805,4648935.5
1806,3872359.25
1807,4648935.5
1808,3968866.25
1809,4070938
1810,3639820.5
1811,3503086
1812,4498399.5
1813,3503086
1814,3968866.25
1815,5264038
1816,4648935.5
1817,3968866.25
1818,2925088
1819,3075624.25
1820,2596041.75
1821,4396328
1822,4648935.5
1823,4648935.5
1824,5788007
1825,4217026
1826,4648935.5
1827,2596041.75
1828,2746578
1829,2746578
1830,3968866.25
1831,3757180
1832,3892428.5
1833,3757180
1834,2746578
1835,3075624.25
1836,6145230
1837,4304269.5
1838,4648935.5
