"Id","Prediction"
118,4886774.43296667
119,4873733.9633
120,4929387.5493
121,5031678.26823333
122,4671988.73563333
123,4572929.993
124,2876681.09363333
125,4197939.92666666
126,6151049.83313333
127,3860858.9211
128,3978027.68953333
129,4939763.94806667
130,2732023.9217
131,5023105.34333333
132,4352556.33203333
133,3600847.53926667
134,5034955.37083333
135,4740980.8094
136,4041144.54123333
137,4194664.96506667
138,4651611.6337
139,4181811.8336
140,4397259.1601
141,2782198.40993333
142,4327936.59406667
143,3483746.81373333
144,4776080.64926666
145,4271385.0947
146,3999967.04503333
147,3683383.75883333
148,3995775.9125
149,4722865.35323334
150,4745958.8468
151,2764735.65703333
152,4551734.63816667
153,5133033.05176667
154,3269005.6283
155,5051761.49756667
156,4800916.2191
157,4511820.43333333
158,3780215.96303333
159,3957083.10213334
160,2912494.72633334
161,4503398.40286667
162,4105869.44146667
163,4541802.63536667
164,6241511.64396667
165,3524224.39216667
166,4154415.4044
167,3962623.2836
168,5424270.9786
169,4719958.83926667
170,4224444.5127
171,3420415.79033333
172,3550840.20203333
173,5047644.8222
174,4737905.21873333
175,2928740.14383333
176,4839883.63713333
177,4935262.40866667
178,4374163.74953333
179,3493734.34183333
180,4936042.95633333
181,4354205.62433333
182,4870149.1667
183,3929844.85283333
184,5502290.2428
185,3450037.7311
186,4508915.2188
187,5654082.047
188,5556449.75276666
189,4173543.7531
190,4342596.81253333
191,5340895.8058
192,4616786.67083333
193,3304767.95416667
194,4868069.17416667
195,4401314.30513334
196,3969192.01856667
197,2632851.20916667
198,3708034.67316667
199,4691191.3099
200,5099905.46606667
201,3289364.45753333
202,4188045.24806667
203,5651297.70066667
204,4621323.47743333
205,5669889.10886667
206,5748588.63463334
207,4666011.37643334
208,4739492.4115
209,3871590.9713
210,4905510.65583333
211,4371328.8253
212,2916032.2102
213,3461541.9586
214,4867960.71663333
215,2431531.1157
216,4342499.6241
217,4792241.5492
218,4314120.8295
219,2958909.02
220,5606122.8961
221,4563399.8251
222,4696788.95033333
223,4040739.7616
224,4777025.6765
225,4538762.5658
226,2936850.7628
227,4849804.87653334
228,3348112.7
229,5281072.02343334
230,4161983.76753334
231,4664878.1186
232,4630030.44043333
233,3884068.0133
234,3665368.29246667
235,5459307.41523333
236,4195136.66143333
237,3767054.8357
238,4058693.6112
239,4814592.7196
240,4323619.37336667
241,4215180.28983333
242,3383044.8185
243,4926598.95043333
244,5951351.47346667
245,5357394.5722
246,4632209.0916
247,5034299.61656666
248,5123371.81503333
249,4375876.52823333
250,3204715.20686667
251,4171447.12273334
252,5899052.24016666
253,4931781.6846
254,4159949.43866667
255,4010977.2657
256,3865672.0286
257,3945200.4622
258,4257381.94066667
259,4156160.88026667
260,4152440.32713333
261,3405714.734
262,4549610.12306667
263,3964537.63213334
264,2422685.09616667
265,4262075.0475
266,3791287.92116667
267,5323048.99973333
268,4767980.13593333
269,4266110.96426667
270,3742416.3544
271,3142705.25276667
272,4323053.9453
273,4575752.65833333
274,3834571.06786666
275,5139278.95469999
276,5483003.3657
277,4347448.09616667
278,4316781.4655
279,4153178.52986667
280,4137747.2169
281,3787972.0715
282,3513802.40856667
283,4064977.36493333
284,4817685.82106666
285,2873627.68486667
286,5282063.18763333
287,4212826.49123333
288,4185152.7698
289,3697077.83286667
290,3876773.11716667
291,4473443.6906
292,3511179.11453333
293,5281564.60976667
294,3488555.10126667
295,5285588.77383333
296,5545534.44796667
297,5519465.71383333
298,4212476.8115
299,4129079.49893333
300,4787645.3295
301,5066948.46516667
302,4242178.54306667
303,5342001.1064
304,4157154.12646667
305,4260679.2465
306,4191119.49193334
307,4746917.29046667
308,2428831.19713333
309,4131358.97696667
310,4395773.36123334
311,4111759.1642
312,3446684.42933333
313,4818936.80406667
314,3587580.55303333
315,3482727.406
316,2737043.04076667
317,4581978.8087
318,5291847.83273334
319,3439352.49576666
320,3852802.54186667
321,3809414.72983333
322,4191998.52196667
323,4456520.13906666
324,4940383.43493333
325,3623543.30666667
326,4249594.6278
327,4133064.02796667
328,4210838.42806667
329,5980432.58456667
330,3148336.30463333
331,4877485.15416666
332,5249025.45086666
333,5771801.33833333
334,5208235.38353333
335,4551153.8878
336,3912180.88046667
337,4329136.42413334
338,3911389.3608
339,3330197.28686667
340,5495149.0774
341,4534915.59593333
342,4690742.3908
343,4275114.65816667
344,5239601.94446667
345,4004948.00033334
346,3765132.83653333
347,5053701.02356667
348,3036355.47366667
349,5364676.44773333
350,4769591.05373334
351,5146778.3049
352,4609565.50003333
353,3234684.9906
354,3818791.9622
355,4349580.76536667
356,5476812.4689
357,4376761.81423333
358,4590131.3869
359,4997546.56326667
360,4939763.94806667
361,4522084.7759
362,3759769.16933333
363,4341260.66346667
364,5034765.93140001
365,3665228.02733333
366,2944806.9841
367,3689229.48763333
368,4441806.77383333
369,5260627.58726666
370,4119427.7104
371,4053457.6966
372,5441934.53273334
373,5292021.9713
374,4091079.28926667
375,4760470.06243333
376,3895509.6615
377,3342752.17806667
378,5604555.6761
379,4969126.74683333
380,5056690.0656
381,4162437.17753334
382,3276886.59516667
383,6346096.31506667
384,3826871.98233333
385,4931076.10313333
386,3722903.6982
387,4649258.4601
388,4050049.04723333
389,4916737.34510001
390,5303037.57003333
391,3232622.6436
392,3556039.2922
393,4000156.0612
394,5674713.78116667
395,3389931.80793333
396,4563468.7989
397,5025394.1491
398,5716352.7697
399,4716916.01623333
400,4640660.36696667
401,3917381.6711
402,3355238.12593333
403,4178286.592
404,4096931.3848
405,3991983.2871
406,4552527.26246667
407,4508285.5444
408,2726392.20913333
409,4279153.46343333
410,3913171.10723333
411,3853549.3183
412,5080801.32873334
413,4350969.1665
414,4634239.8683
415,4260373.4603
416,5320607.16006667
417,2765106.02376667
418,4801875.7274
419,3260078.868
420,4691023.651
421,4627431.14633333
422,5270761.87166667
423,3480133.75066667
424,4596809.7764
425,4525961.6077
426,4172623.97606667
427,3993135.50173333
428,4755953.5462
429,4036660.4713
430,3691656.84616667
431,4743817.66623333
432,2414252.26586667
433,4272613.92426667
434,3978885.7807
435,4712184.98196667
436,3430283.4657
437,3892574.68916667
438,3173604.3225
439,5098752.4078
440,4251543.87013333
441,5155266.67733334
442,4771177.43633333
443,4368061.73156667
444,5336122.81696667
445,5041453.47966667
446,6030240.1347
447,4502369.18013333
448,4683881.3883
449,6150519.1268
450,5026724.80403333
451,4142614.3689
452,3431484.8833
453,5398687.7747
454,4359649.99916667
455,4569114.59136667
456,3228715.6653
457,4665051.21476667
458,4593770.19463333
459,3575818.4601
460,4313078.9595
461,5117249.24823333
462,4434108.27243333
463,2982354.69263333
464,4573257.41193333
465,3709781.42036667
466,4140201.67886667
467,3889977.5077
468,4726596.29103334
469,4119286.15313333
470,4458861.49686667
471,4803598.57546667
472,3574432.06503333
473,4204479.94153333
474,4436101.9581
475,3771917.82253333
476,4123367.97993333
477,5782259.76803334
478,4825235.86266667
479,5406444.3857
480,3642238.21886667
481,5682984.97866667
482,3171004.4874
483,4765621.83276667
484,4677978.49346667
485,3816916.11306667
486,4822796.08686667
487,3786259.28666667
488,4329133.34223333
489,4208007.19356667
490,4395325.51413334
491,4022116.00546667
492,4767445.5064
493,4838815.4764
494,5051666.75463333
495,4198754.03363334
496,4481819.10796667
497,3748016.1063
498,4148083.69283333
499,4807110.608
500,4465258.72006667
501,2790121.72393333
502,4838620.9873
503,5274816.67106667
504,3286276.89006667
505,3757183.51486667
506,3551681.6734
507,4311990.3386
508,3471574.45796667
509,4270230.8284
510,5068054.29916667
511,5024028.9636
512,2697422.38666667
513,4453361.1147
514,4196101.44746667
515,2611676.75606667
516,3839872.74196667
517,4240820.0865
518,3796548.615
519,4381714.67236667
520,3779953.726
521,5738282.1013
522,5759423.4362
523,4909159.1379
524,4232049.8574
525,4627139.60256667
526,2957539.39573333
527,4831510.9566
528,5449726.4048
529,4767229.65786667
530,4405518.63506667
531,3483729.41446667
532,4741662.88036667
533,4756105.77176667
534,5228491.118
535,4778380.30996667
536,4187669.40723333
537,3798186.46123333
538,4372260.61636667
539,4976103.84086667
540,4047936.84903333
541,3397944.1092
542,3387656.8254
543,4229920.07633334
544,4414810.56006667
545,5040569.38833333
546,3058878.4016
547,3682983.5057
548,3931350.05053333
549,4146220.8745
550,3936599.32706667
551,4316074.14233333
552,3743603.70176667
553,4728262.21716667
554,4756383.3669
555,4483669.01023333
556,3837686.75246667
557,4628379.31033333
558,4688497.46206667
559,4640773.71033333
560,4087880.51456667
561,5575851.51883333
562,2659865.93233333
563,4776897.52033333
564,3100879.3465
565,4237063.22516667
566,3905903.47963333
567,5414249.97973334
568,4073534.65416667
569,3550391.91616667
570,4476287.30346667
571,5932510.77956666
572,3846909.4915
573,4813690.26546666
574,4114851.8038
575,3443003.22006667
576,6611033.22383333
577,4491494.05453334
578,4090993.6279
579,4172489.56046667
580,3983940.2357
581,4870444.0054
582,5856251.20523333
583,3839259.5615
584,4695497.1902
585,5466451.48613334
586,4037002.46376667
587,3698369.5122
588,5335270.93503333
589,4165729.51536667
590,3670622.60016667
591,4326068.2843
592,4441203.7106
593,3106071.2727
594,3480065.66863333
595,4164728.36866667
596,3288383.43396667
597,3582735.10553333
598,4820359.77146666
599,5759696.01546666
600,4294650.88836667
601,5320542.4356
602,5315865.01923333
603,3307979.5921
604,3085333.7905
605,3563469.3542
606,3111968.63263333
607,4295816.05713333
608,2683179.93146667
609,4692742.85733333
610,5221512.35326667
611,2450989.5458
612,4863415.68563333
613,4827115.75266667
614,4699612.32283333
615,3441240.61646666
616,4043140.0871
617,4882770.25093333
618,6558382.40716666
619,4205425.73373333
620,3967739.22143333
621,4929723.4236
622,5472364.61586666
623,4324295.23663333
624,2726152.6896
625,4869822.3906
626,4257358.03246667
627,5154545.10163333
628,4057056.82806667
629,3559270.5657
630,4253413.47213334
631,5799612.73886667
632,4297225.95436667
633,4278204.3508
634,2801889.6703
635,3987552.85073333
636,5323233.9157
637,4254832.81863333
638,3592348.06813333
639,4757101.36646667
640,5665395.31966667
641,5283894.0588
642,3155603.4911
643,4677766.80803334
644,4325440.1042
645,3689884.9006
646,4336117.274
647,4322524.4375
648,4213305.18983333
649,3678702.39783333
650,3579497.83016667
651,3761301.80723333
652,4346453.93456667
653,4467443.93813333
654,3367942.55613333
655,5505825.4253
656,3615181.70736667
657,4885255.95596667
658,4424348.1487
659,4650074.09376667
660,4415465.95636667
661,5025740.24276667
662,4647628.89176667
663,4698430.049
664,4250657.0696
665,4025749.50346666
666,5740539.00426667
667,3532212.19133333
668,3924153.8541
669,4598566.22866667
670,4726310.07213333
671,5202167.7169
672,3709986.99973333
673,4873445.6481
674,4698680.59906667
675,3321966.576
676,4230755.2106
677,3018623.94313333
678,4305355.69483333
679,4605949.13956667
680,3897996.68303333
681,4517262.08846666
682,3471792.38153333
683,4278655.0383
684,4785075.3791
685,4886519.9424
686,3639422.67746667
687,3288618.47606667
688,4954688.75826667
689,3411769.99656667
690,4092951.07543333
691,3689125.61373333
692,3240162.43756667
693,3614846.7608
694,3325657.34883333
695,3561898.38556667
696,4256680.0949
697,5571120.41066667
698,4489135.4286
699,3146128.38563333
700,4494256.73646667
701,4883825.8927
702,4161215.9917
703,4973143.3351
704,4329853.02736667
705,5339133.04943334
706,4436056.9414
707,4765846.43083333
708,4675322.4322
709,3725811.52633333
710,4879144.59163333
711,4807010.04026666
712,4014185.7098
713,3999606.7218
714,5150286.42713333
715,4715444.57273333
716,4104634.47586667
717,4068514.75
718,4987520.58516667
719,4381137.9507
720,3942109.72823333
721,4962062.28466666
722,4932159.8644
723,2484841.31236667
724,5920874.54816667
725,4761405.3228
726,2880371.30226667
727,3668740.06766667
728,4141545.04796667
729,4075482.61233333
730,3705611.26176667
731,4465571.95533333
732,3696673.31426667
733,6366665.04073333
734,4405517.3594
735,3982243.12703333
736,3130799.2345
737,5814217.42383333
738,3005810.66256667
739,3954771.91106667
740,5317289.37373333
741,4263910.56373333
742,4201421.54836667
743,4311974.1494
744,4481920.46966667
745,5005756.3884
746,3163450.79106667
747,4623705.98576667
748,4678794.77873333
749,4520251.87746667
750,5963568.51916666
751,3848139.85776667
752,3792045.1104
753,2654370.1778
754,4182084.11556667
755,3599482.23696667
756,3729087.77186667
757,4532569.72503333
758,3127229.68933333
759,4410884.92066667
760,3657066.6447
761,3837271.2871
762,2925019.58233333
763,3675094.62956667
764,4661993.827
765,4455133.8942
766,5101214.58373333
767,3367924.4788
768,4717568.99036667
769,4902589.78006666
770,3916208.06116666
771,4119290.8625
772,4313620.3021
773,4059586.0456
774,4648953.72353334
775,4384355.50653334
776,3722995.42196667
777,4724153.44863334
778,4768481.25726667
779,4028334.5102
780,2841348.0756
781,4613507.254
782,5109382.83193333
783,3220342.2417
784,4679549.49143333
785,3670484.02936667
786,4227358.13453333
787,4295713.27013333
788,5813651.44613334
789,5128377.29896667
790,3531686.01463333
791,4257654.2265
792,3400104.65973333
793,3444281.05353334
794,3630342.1879
795,4670516.9877
796,3187957.90023333
797,3554197.09946667
798,4379679.67263333
799,5097739.1722
800,5033069.08716667
801,4305813.63103333
802,4169720.7222
803,3975451.72696667
804,4306893.12683333
805,3777234.32033333
806,4779955.35933333
807,5353704.7571
808,3949422.2843
809,2685673.45406667
810,4285740.04683333
811,4012846.93393333
812,5584121.1183
813,5387611.0971
814,2714018.27533333
815,4696727.98463333
816,3614483.0349
817,3196068.14183333
818,4354044.41886667
819,3079766.07616667
820,4253100.3271
821,4308652.20653334
822,4643774.21223334
823,4420660.20323333
824,3997611.79456667
825,4457154.96923333
826,4911521.98186667
827,2738059.16553333
828,5131974.2661
829,3736008.0684
830,4475235.66543333
831,6130367.2144
832,5201468.27076667
833,4559133.58383333
834,5916504.07453333
835,3538422.4468
836,2611116.33676667
837,4538766.9004
838,4432464.63296667
839,2555667.16543333
840,4096755.0093
841,3232489.75343333
842,5347299.55503333
843,4287998.60663333
844,5792823.35656667
845,4916727.63616667
846,4458087.8449
847,3902521.9281
848,3239572.63746666
849,3609212.2981
850,3392469.54923333
851,4047351.9847
852,5681668.86886666
853,3349226.7536
854,3414435.68126666
855,3610900.5068
856,4981894.95843333
857,4584794.82516667
858,3386423.12646667
859,5417872.03846667
860,4220393.91413333
861,4660437.9924
862,3382405.83616667
863,4785759.90186667
864,5662263.42123333
865,4442304.31873334
866,4242641.2484
867,2928333.8673
868,4874348.92743333
869,5081762.73023333
870,2457590.42116667
871,4440650.3077
872,3741759.0292
873,4255349.37153333
874,4515602.73563333
875,2789416.15556667
876,3157682.21213333
877,5020055.42246667
878,3543720.0506
879,4898026.73156667
880,4277513.0755
881,3601183.7071
882,4983073.98189999
883,4848320.98543334
884,4103351.18906667
885,4461789.3123
886,4802987.13476667
887,4754089.35843333
888,3284247.3187
889,5005356.2225
890,3318299.31023333
891,4787118.20056667
892,5395864.25643334
893,3517280.93236667
894,4943069.20166667
895,4148982.46676667
896,5160713.81876666
897,4860520.3285
898,4307184.4295
899,5036336.19916667
900,4166450.92066667
901,7028044.52653333
902,4564211.78513333
903,3769694.2045
904,2981035.70956667
905,4005850.32293334
906,4320508.79933333
907,4450536.24286667
908,5676935.1983
909,3700280.09936667
910,4337132.5366
911,5073222.24143333
912,3772081.36406667
913,3642453.6451
914,4185941.46436667
915,4922994.24266667
916,2332349.30453333
917,5728022.3676
918,3747249.1627
919,4243652.26753333
920,3901351.9692
921,3297874.76786667
922,5792313.60496667
923,4286500.2403
924,4439568.1261
925,5748137.6355
926,5484106.62143333
927,3855679.82966667
928,5869518.0374
929,4035119.93746667
930,4783918.9404
931,3157239.12923333
932,5119240.90083333
933,4905297.29713333
934,4248749.8094
935,4030087.34193333
936,3278849.4114
937,4529530.78893333
938,3743426.80976667
939,6156331.59546667
940,4796269.85713333
941,4537438.9236
942,4425740.80556667
943,4655670.99036667
944,4513508.66983334
945,2555828.69456667
946,4811942.09066667
947,5046967.82603333
948,4630955.3957
949,3639334.53126666
950,6238221.7737
951,3788045.3206
952,3300698.2493
953,3976883.2565
954,6498005.17503333
955,4556218.7819
956,4176950.38093333
957,5090707.5687
958,5072248.09203334
959,4149214.23093333
960,5054362.4072
961,5258014.78066667
962,5178786.00436667
963,4291882.58463333
964,6446017.79666667
965,3079604.45283333
966,5882780.70556667
967,5836102.93736667
968,3921731.8606
969,3143954.2591
970,3595077.31686667
971,4480296.8799
972,3078472.0178
973,3477834.4694
974,3921500.787
975,3485663.36686667
976,3022110.37283334
977,4688201.65703333
978,4309186.43933333
979,4651952.59096667
980,5331269.80703333
981,2520849.2794
982,3809759.25726667
983,4934157.17986667
984,5074904.1342
985,4016685.52716667
986,3339514.3681
987,5200768.53476667
988,6291654.5733
989,4165235.76273333
990,3817424.2417
991,2622338.45586667
992,4903492.13086667
993,5804327.239
994,4729085.2145
995,2951268.55313333
996,4474038.15306667
997,5094666.6509
998,3692136.75453333
999,4534396.95316667
1000,4953343.75666666
1001,4144032.3739
1002,4027483.93716667
1003,5151781.10446667
1004,4376512.95063333
1005,4922944.61046667
1006,4659976.64433333
1007,4485379.95703333
1008,2811127.62696667
1009,3831708.32476667
1010,4412029.886
1011,4600591.40456667
1012,4110287.93563333
1013,4843449.37526667
1014,4564721.93973333
1015,4854487.6885
1016,4697087.93443334
1017,4954219.26673333
1018,3986698.07186667
1019,4010181.77966667
1020,4452636.83226666
1021,4095218.55743333
1022,4800734.66026667
1023,3083632.0197
1024,4404477.40316666
1025,3761098.94303333
1026,5393208.13523334
1027,3675774.48263333
1028,4678379.3725
1029,3531503.3317
1030,4505193.05783333
1031,3648416.26506667
1032,2901987.18753333
1033,4399975.3803
1034,4098875.4994
1035,3813956.91413333
1036,4353074.37343334
1037,3838324.4293
1038,5079387.0201
1039,5178311.6293
1040,5254286.14026667
1041,3293415.2361
1042,2704821.2082
1043,4464924.85276666
1044,5204281.50126667
1045,5176420.2928
1046,4098144.44513333
1047,4908354.46543333
1048,4053797.6222
1049,4106503.4908
1050,4668290.84113333
1051,3273287.01953333
1052,4607650.6253
1053,4581144.58853333
1054,5317188.5711
1055,2806892.395
1056,5005724.5104
1057,5060823.2666
1058,2618890.17693333
1059,3869255.64593333
1060,5018603.76916667
1061,4533264.16296667
1062,4868880.03583333
1063,4569688.71573333
1064,4383557.72643333
1065,3853452.40923333
1066,4905105.814
1067,4648616.54376667
1068,4473552.10326667
1069,4485835.1047
1070,4224415.5207
1071,4104597.1214
1072,4298449.0526
1073,5546423.20666667
1074,6775482.11566667
1075,3706007.44346667
1076,3940299.43496667
1077,3489674.8319
1078,3357069.93746666
1079,4522781.62533333
1080,3936603.64186667
1081,3722583.3192
1082,3546590.30796667
1083,4939275.78323333
1084,3754306.22966667
1085,2191711.42783333
1086,4391901.83446667
1087,4084561.73656667
1088,4352835.2704
1089,4177267.43443334
1090,5293411.56003333
1091,3358567.19773333
1092,4020869.84596667
1093,3970961.55246667
1094,4051814.88256667
1095,4700932.42086667
1096,2825106.9935
1097,4496825.0573
1098,3000499.86123333
1099,4739721.31353333
1100,4284143.15116666
1101,4375346.09906667
1102,4631345.8463
1103,4667680.75153333
1104,4902169.04626666
1105,4040447.2826
1106,3660759.27576667
1107,5624640.9838
1108,4850940.81556667
1109,5188810.79363333
1110,4194147.25636667
1111,4899444.3806
1112,4061130.57256667
1113,3588898.4944
1114,3803108.62616666
1115,3670667.23703333
1116,3563545.94826667
1117,5611098.05333333
1118,5195046.43713333
1119,3264027.3176
1120,4104293.9687
1121,2335637.397
1122,4394301.45
1123,3238127.4371
1124,3455891.36323333
1125,5413631.3622
1126,4816990.75976667
1127,3028206.59406667
1128,4318180.09473333
1129,4017650.1158
1130,4025535.65373333
1131,5460510.54046666
1132,4651693.91953333
1133,3045336.90463333
1134,4766158.1219
1135,3490451.8202
1136,4980832.6762
1137,3196625.87906667
1138,5504061.2278
1139,3998880.37296667
1140,5760396.82493334
1141,4719440.36386667
1142,4637482.1174
1143,3814452.11016667
1144,3574976.73226666
1145,4338761.80423333
1146,4135619.81913333
1147,5138406.84593333
1148,4111548.58506667
1149,5187014.48393333
1150,4478153.12636667
1151,2295452.34613333
1152,4433171.071
1153,4900307.55563333
1154,5044851.7634
1155,3970148.05666667
1156,3961833.20103333
1157,5255545.85436666
1158,4636550.48606667
1159,4355984.9268
1160,4581334.58306666
1161,5142169.76466667
1162,5321001.05056667
1163,3900109.13603333
1164,4950389.17516667
1165,4988538.50013333
1166,4411706.79343333
1167,6033344.51946666
1168,3171163.91753333
1169,5820670.87546667
1170,4177389.01603333
1171,3733988.04526667
1172,2298549.8687
1173,4126977.8612
1174,4182084.11556667
1175,4937939.0571
1176,4720231.05806667
1177,4428403.81956667
1178,4827654.8301
1179,5459378.30606667
1180,6888296.6112
1181,4087777.4681
1182,5449050.67273333
1183,3036996.64043333
1184,3822647.47933333
1185,3088197.97013333
1186,5142817.87733333
1187,3681119.8178
1188,4020295.74213333
1189,4803358.19366667
1190,5683392.6396
1191,4004514.10486667
1192,4026288.46986667
1193,3347983.09953333
1194,4863027.1674
1195,4594930.56316667
1196,4249069.8138
1197,3197763.68453333
1198,4554906.53206667
1199,4831618.08786667
1200,6303950.4141
1201,4305246.27253333
1202,3322838.91336667
1203,3384139.52126666
1204,3358899.7632
1205,2873828.18703333
1206,4488161.88663333
1207,4278585.45123333
1208,4225949.90073333
1209,4684621.6552
1210,3892201.29276667
1211,3356504.45016667
1212,5585689.3606
1213,4961116.68123333
1214,4305033.85773334
1215,3587404.20306667
1216,4141205.03093333
1217,3429801.8885
1218,3286726.2136
1219,4517605.51383333
1220,3800464.50953333
1221,5809334.78133333
1222,4316195.8281
1223,4489466.85583333
1224,4458624.2076
1225,4507004.18476667
1226,4256725.1788
1227,5438355.52856667
1228,4033889.42143333
1229,4161809.73923334
1230,4668168.51523333
1231,4447673.05286667
1232,3525368.90116667
1233,4741215.89796667
1234,4102347.6523
1235,3540346.7616
1236,3567625.4287
1237,3533532.4999
1238,4821497.90143333
1239,4812075.60676667
1240,4266379.08283333
1241,4045959.29313333
1242,5539081.24176667
1243,4274756.69696667
1244,4748648.15536667
1245,3621574.20643333
1246,3416491.47493333
1247,5210185.6384
1248,2574640.88136667
1249,4876812.7177
1250,4691414.32796667
1251,3948939.94276667
1252,3618347.1406
1253,5586492.4511
1254,3786548.52816667
1255,3855140.5793
1256,4123352.29133333
1257,4016786.37413333
1258,6176835.0558
1259,4069280.2868
1260,4330957.0146
1261,5065698.13516667
1262,4810632.25393334
1263,2948970.00803333
1264,5035874.9184
1265,3518087.77396667
1266,4027012.48136667
1267,5239269.32313333
1268,3803205.9387
1269,4279589.1233
1270,4217807.39973333
1271,4434029.9011
1272,5013447.8061
1273,3504131.5901
1274,2849147.0553
1275,4995067.03406667
1276,3251796.61896667
1277,3335168.12376667
1278,4582579.27906667
1279,4182084.11556667
1280,3816616.73886667
1281,4613821.5696
1282,4311549.32886667
1283,3417127.0053
1284,4379122.10886666
1285,4985529.68153333
1286,2634932.75113333
1287,4084496.81106667
1288,3619282.88893333
1289,2770093.1929
1290,3362048.75173333
1291,3441323.59376667
1292,6308511.64956667
1293,5452911.22843333
1294,5837032.37493333
1295,4660757.69006667
1296,5959610.35406667
1297,4676174.8655
1298,3556129.13033333
1299,5426812.44633333
1300,4581090.56923333
1301,3315650.63666667
1302,4600129.0052
1303,4142129.80413333
1304,3068362.98586667
1305,4864253.6203
1306,3895946.47223333
1307,4923515.68786667
1308,5483361.01836666
1309,4089770.22013334
1310,4681956.70753333
1311,4470356.816
1312,3098749.8038
1313,4411668.49706667
1314,4096079.55043333
1315,5047007.00316667
1316,4830334.3119
1317,4272570.0002
1318,5015541.5568
1319,5502902.2435
1320,6487455.0136
1321,4765742.1426
1322,5201849.78226667
1323,4123696.13713333
1324,4994424.92663333
1325,3485622.80496667
1326,3327398.17046667
1327,5212237.43383333
1328,4351482.5817
1329,4776843.09383333
1330,4894546.73573334
1331,4254080.83336667
1332,4090285.82413334
1333,3077466.5049
1334,4295428.23863333
1335,3751648.3722
1336,2657883.2872
1337,4783812.5109
1338,2787613.3242
1339,3365827.98443334
1340,3826805.82653333
1341,4487054.87126667
1342,3871694.81986667
1343,2492757.79513333
1344,5515274.79183334
1345,2949577.47103333
1346,3711006.95703333
1347,3414438.7147
1348,4521293.4704
1349,4365460.89953333
1350,3844522.80453333
1351,5627179.134
1352,4826690.59496667
1353,4561051.232
1354,3819977.39526667
1355,3261851.37676666
1356,5254231.78986666
1357,3667849.0515
1358,4468222.21913334
1359,3028758.34566667
1360,4306121.80526666
1361,5489139.1778
1362,4340845.81063334
1363,5357881.0798
1364,4485822.66476667
1365,4044310.00136667
1366,3255736.28366667
1367,4375062.80723334
1368,4242364.51276667
1369,4816988.57836667
1370,4550262.8031
1371,5129893.2358
1372,5017762.62793333
1373,5269173.42386666
1374,3826498.77883333
1375,4939763.94806667
1376,4018224.48376667
1377,4357413.08346667
1378,3350572.6041
1379,3428369.4046
1380,4122029.21053334
1381,5402276.26896667
1382,3926937.1355
1383,5657422.1853
1384,3764242.8341
1385,4149453.29403333
1386,4679044.9041
1387,3673306.01196667
1388,4376446.96163333
1389,3067041.33416667
1390,5143745.45446667
1391,3848960.71086667
1392,4894822.26133333
1393,4679310.48713334
1394,4925918.5764
1395,4341796.78203333
1396,4793129.98266666
1397,4475047.76993333
1398,4230673.5989
1399,4139464.087
1400,3919749.00313334
1401,5252584.94766667
1402,4603255.5771
1403,4280021.64226667
1404,4099699.595
1405,4313905.73453334
1406,3901837.01386667
1407,4721607.5553
